city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,100-500,Pvt Ltd,2.0,8,0.0
city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5.0,Unknown,Unknown,1.0,28,0.0
city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,100-500,Funded Startup,5.0,37,0.0
city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2.0,Unknown,Unknown,2.0,108,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,500-999,Pvt Ltd,2.0,162,0.0
city_73,0.754,Unknown,Has relevent experience,Full time course,High School,Unknown,9.0,Unknown,Unknown,5.0,41,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,100-500,Pvt Ltd,4.0,4,0.0
city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3.0,1000-4999,Public Sector,1.0,41,0.0
city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10000+,Pvt Ltd,2.0,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,1.0,190,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7.0,50-99,Pvt Ltd,5.0,29,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,100-500,Public Sector,1.0,11,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3.0,10000+,Pvt Ltd,1.0,30,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,100-500,Unknown,5.0,39,0.0
city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,9.0,Unknown,Unknown,1.0,16,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,5,0.0
city_26,0.698,Male,No relevent experience,Full time course,High School,Unknown,8.0,Unknown,Unknown,0.0,39,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,50-99,Pvt Ltd,5.0,29,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4.0,50-99,NGO,2.0,210,0.0
city_103,0.92,Other,No relevent experience,Part time course,High School,Unknown,6.0,50-99,Funded Startup,1.0,54,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,3.0,44,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,Unknown,Unknown,5.0,47,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,1000-4999,NGO,5.0,74,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,10/49,Pvt Ltd,1.0,8,1.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7.0,Unknown,Unknown,0.0,20,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,500-999,Pvt Ltd,1.0,162,0.0
city_36,0.893,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,2.0,50-99,Pvt Ltd,1.0,110,0.0
city_46,0.762,Other,Has relevent experience,Part time course,High School,Unknown,3.0,10/49,Pvt Ltd,1.0,262,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,Unknown,Unknown,1.0,6,0.0
city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,10/49,Pvt Ltd,1.0,19,1.0
city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,23,1.0
city_21,0.624,Male,No relevent experience,Unknown,Graduate,STEM,0.0,Unknown,Unknown,1.0,107,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10000+,Unknown,5.0,134,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,10/49,Early Stage Startup,1.0,40,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,50-99,Pvt Ltd,1.0,11,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,Unknown,Unknown,3.0,102,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,Unknown,Unknown,0.0,100,0.0
city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,10000+,Pvt Ltd,0.0,30,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,5.0,Unknown,Unknown,1.0,20,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,1000-4999,Pvt Ltd,3.0,4,0.0
city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,5.0,Unknown,Unknown,0.0,15,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,Unknown,Unknown,1.0,14,1.0
city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,Unknown,1.0,Unknown,Pvt Ltd,0.0,103,0.0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,1000-4999,Public Sector,2.0,40,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,100-500,Pvt Ltd,2.0,27,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,10.0,100-500,Pvt Ltd,5.0,46,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,7.0,50-99,Pvt Ltd,5.0,110,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,50-99,Funded Startup,1.0,96,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000+,Pvt Ltd,2.0,57,0.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,Unknown,Unknown,1.0,240,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,50-99,Funded Startup,4.0,42,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,Unknown,Unknown,1.0,16,1.0
city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,0.0,40,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,100-500,Funded Startup,2.0,94,0.0
city_37,0.794,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9.0,5000-9999,Pvt Ltd,1.0,160,0.0
city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10.0,10/49,Early Stage Startup,1.0,25,0.0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,<10,Early Stage Startup,1.0,11,0.0
city_173,0.878,Unknown,Has relevent experience,no_enrollment,High School,Unknown,0.0,100-500,Pvt Ltd,1.0,29,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,Unknown,Unknown,1.0,23,0.0
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10/49,Pvt Ltd,2.0,113,0.0
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,Unknown,Unknown,2.0,56,0.0
city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2.0,Unknown,Unknown,1.0,39,1.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2.0,1000-4999,Pvt Ltd,1.0,20,0.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,10000+,Pvt Ltd,1.0,40,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,<10,Pvt Ltd,5.0,56,0.0
city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,1.0,106,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19.0,500-999,Pvt Ltd,2.0,64,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000+,Pvt Ltd,1.0,51,0.0
city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6.0,1000-4999,Pvt Ltd,2.0,41,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20.0,100-500,Pvt Ltd,5.0,150,0.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10/49,Pvt Ltd,1.0,320,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,Unknown,Unknown,0.0,20,0.0
city_21,0.624,Male,No relevent experience,Full time course,Unknown,Unknown,4.0,1000-4999,Pvt Ltd,1.0,9,1.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,5000-9999,Pvt Ltd,1.0,74,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,Unknown,Public Sector,1.0,129,1.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,Unknown,Unknown,1.0,42,0.0
city_61,0.913,Unknown,No relevent experience,no_enrollment,High School,Unknown,2.0,100-500,Pvt Ltd,0.0,58,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3.0,Unknown,Unknown,1.0,126,1.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,4.0,Unknown,Unknown,1.0,45,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10/49,Pvt Ltd,5.0,166,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,50-99,Pvt Ltd,1.0,110,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,Unknown,Unknown,1.0,37,0.0
city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2.0,Unknown,Unknown,1.0,95,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,29,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,50-99,Pvt Ltd,5.0,31,0.0
city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11.0,50-99,Pvt Ltd,5.0,97,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,Unknown,3.0,Unknown,Unknown,0.0,16,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,4.0,Unknown,Unknown,0.0,14,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,100-500,Pvt Ltd,5.0,206,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10/49,Funded Startup,1.0,204,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,10000+,Pvt Ltd,2.0,116,0.0
city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16.0,100-500,Pvt Ltd,4.0,161,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,25,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18.0,500-999,Pvt Ltd,5.0,94,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10000+,Pvt Ltd,5.0,16,0.0
city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15.0,Unknown,Unknown,1.0,100,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,10000+,Pvt Ltd,0.0,107,0.0
city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11.0,Unknown,Unknown,1.0,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,<10,Pvt Ltd,1.0,140,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,10000+,Pvt Ltd,2.0,75,0.0
city_75,0.939,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6.0,Unknown,Unknown,1.0,59,0.0
city_23,0.899,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6.0,50-99,Unknown,1.0,146,0.0
city_93,0.865,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,3.0,Unknown,Unknown,0.0,302,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,100-500,Pvt Ltd,2.0,42,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,14.0,Unknown,Pvt Ltd,1.0,131,0.0
city_94,0.698,Unknown,Has relevent experience,Part time course,High School,Unknown,9.0,Unknown,Unknown,4.0,74,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000+,Pvt Ltd,1.0,22,0.0
city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3.0,Unknown,Unknown,0.0,53,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,500-999,Pvt Ltd,5.0,143,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14.0,50-99,Pvt Ltd,2.0,72,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,11.0,500-999,Pvt Ltd,1.0,7,0.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3.0,50-99,Early Stage Startup,1.0,182,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,50-99,Pvt Ltd,4.0,50,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,2.0,50-99,Public Sector,1.0,82,0.0
city_16,0.91,Male,Has relevent experience,Unknown,Graduate,STEM,2.0,10000+,Pvt Ltd,1.0,58,0.0
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10/49,Pvt Ltd,1.0,94,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,<10,Unknown,2.0,60,1.0
city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5.0,100-500,Pvt Ltd,4.0,124,0.0
city_149,0.6890000000000001,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2.0,Unknown,Unknown,2.0,46,0.0
city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3.0,Unknown,NGO,2.0,57,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,1.0,17,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,5000-9999,Pvt Ltd,5.0,101,0.0
city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,Unknown,3.0,Unknown,Pvt Ltd,0.0,31,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,1.0,36,0.0
city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15.0,Unknown,Unknown,4.0,198,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,10000+,Pvt Ltd,0.0,31,0.0
city_11,0.55,Unknown,Has relevent experience,Unknown,Masters,STEM,9.0,50-99,Pvt Ltd,1.0,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Funded Startup,1.0,31,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,Unknown,Unknown,5.0,26,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,50-99,Pvt Ltd,1.0,55,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,Unknown,Unknown,5.0,8,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,100-500,Pvt Ltd,5.0,38,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16.0,Unknown,Unknown,2.0,8,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,1000-4999,Pvt Ltd,3.0,32,1.0
city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18.0,100-500,Funded Startup,5.0,51,0.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,5000-9999,Pvt Ltd,2.0,22,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,Unknown,7.0,Unknown,Unknown,1.0,17,0.0
city_16,0.91,Male,No relevent experience,Unknown,Unknown,Unknown,3.0,Unknown,Unknown,0.0,24,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10/49,Funded Startup,1.0,19,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9.0,50-99,Pvt Ltd,2.0,46,1.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13.0,50-99,Pvt Ltd,5.0,15,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,5.0,23,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,5.0,38,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,4.0,Unknown,Unknown,0.0,46,1.0
city_102,0.804,Unknown,No relevent experience,Full time course,Graduate,Business Degree,0.0,Unknown,Unknown,0.0,214,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,1000-4999,Public Sector,5.0,52,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0.0,Unknown,Unknown,0.0,22,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,100-500,Pvt Ltd,2.0,65,0.0
city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,No Major,14.0,50-99,Pvt Ltd,1.0,64,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,5000-9999,Pvt Ltd,4.0,86,0.0
city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,1.0,52,1.0
city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14.0,Unknown,Unknown,5.0,21,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,1000-4999,Public Sector,1.0,86,0.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5.0,Unknown,Unknown,4.0,288,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,100-500,Pvt Ltd,5.0,53,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,50-99,Unknown,1.0,60,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,Unknown,Unknown,5.0,178,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,50-99,Pvt Ltd,2.0,166,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,21.0,Unknown,Unknown,1.0,62,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,10000+,Unknown,1.0,35,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,100-500,Pvt Ltd,5.0,106,0.0
city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6.0,<10,Pvt Ltd,0.0,58,0.0
city_90,0.698,Male,Has relevent experience,Full time course,Masters,Unknown,0.0,Unknown,Unknown,0.0,44,1.0
city_16,0.91,Male,Has relevent experience,Unknown,Masters,STEM,6.0,50-99,Funded Startup,1.0,72,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,High School,Unknown,18.0,10000+,Pvt Ltd,1.0,80,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,5000-9999,NGO,2.0,166,0.0
city_10,0.895,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21.0,100-500,Pvt Ltd,1.0,25,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,10000+,Pvt Ltd,0.0,109,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,<10,Early Stage Startup,1.0,37,0.0
city_11,0.55,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,55,1.0
city_103,0.92,Male,No relevent experience,Unknown,Unknown,Unknown,3.0,Unknown,Unknown,0.0,32,0.0
city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,3.0,51,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,50-99,Funded Startup,1.0,84,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500-999,NGO,1.0,72,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,100-500,Pvt Ltd,1.0,47,0.0
city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12.0,Unknown,Unknown,4.0,47,0.0
city_73,0.754,Male,Has relevent experience,Unknown,High School,Unknown,6.0,<10,Funded Startup,2.0,20,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,Unknown,Unknown,1.0,198,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2.0,1000-4999,Public Sector,1.0,64,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10000+,Pvt Ltd,5.0,23,1.0
city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14.0,100-500,Public Sector,3.0,96,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,Unknown,2.0,Unknown,Pvt Ltd,0.0,306,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,<10,NGO,1.0,8,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,1.0,48,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,10/49,Pvt Ltd,1.0,98,1.0
city_114,0.926,Unknown,No relevent experience,no_enrollment,Phd,STEM,7.0,500-999,NGO,0.0,46,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Unknown,1.0,53,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,21.0,<10,Pvt Ltd,1.0,102,0.0
city_160,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,1.0,76,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,1.0,Unknown,Unknown,0.0,43,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,32,0.0
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,Unknown,Unknown,1.0,54,0.0
city_162,0.767,Unknown,Has relevent experience,Full time course,Masters,STEM,8.0,10/49,Pvt Ltd,1.0,7,0.0
city_71,0.884,Female,Has relevent experience,no_enrollment,Masters,STEM,3.0,Unknown,Unknown,2.0,322,1.0
city_80,0.847,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,21.0,500-999,Unknown,0.0,96,0.0
